- Dismissal,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/end-employment/Dismissal-managers.htm
Learning and development,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/learning-development.htm
- Accessing learning,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/justice-academy/accessing-learning.htm
- Professions,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/justice-academy/professions.htm
- Apprenticeships / qualifications,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/justice-academy/apprenticeships-qualifications.htm
- Evaluation and feedback,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/justice-academy/evaluation-and-feedback.htm
- Prince's Trust programme,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/justice-academy/princes-trust-programme.htm
- Web chat - Learning at work week,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/justice-academy/web-chat-learn-at-work.htm
Contact us,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/contact-us.htm
- HR casework team,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/contact-us/HR-casework-team.htm
- Self-service,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/contact-us/self-service.htm
- Email,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/contact-us/email-contacts.htm
- Post,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/contact-us/postal-contacts.htm
- Phone,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/contact-us/phone-contacts.htm
Customer service,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/customer-service.htm
Organisational change framework,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change-framework.htm
- Consultation and engagement with the Trade Unions,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/consult-trade-unions.htm
- Restructuring,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/restructuring.htm
"- - Managing poor performance, grievances and attendance during change",http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/managing-poor-perf.htm
- - How to keep your team engaged and informed,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/team-engaged-informed.htm
- - How to deliver difficult messages to your team,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/how-to-deliver.htm
- - Resolving disagreements during the downsizing process,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/resolving-disagreements.htm
- Redeployment,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/redeployment.htm
- - Remove a redeployee from the register,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/remove-a-redeployee-from-the-register.htm
- - Compassionate transfers,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/compassionate-transfers.htm
- - Checking your redeployment profile,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/register-available-for-redeployment.htm
- - Declare employee surplus,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/declare-surplus.htm
- - Managing trial periods,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/managing-trial-periods.htm
- Career transition service,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/organisational-change/career-transition-service.htm
Non-Phoenix access,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/non-phoenix-access.htm
CPG transfer project,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/2000.htm
- Travel and subsistence,http://intranet.justice.gsi.gov.uk/guidance-support/my-services/travel-and-subsistence.htm
